DATE;NTOT;NLOW;WDIR;WSPD;WMAX;PP;T;WVP;HUM;PST;PSEA
1961-11-27;9.9;9.9;5;169;M;0;-6.9;3.1;M;1015.25;M
1961-11-28;9.9;9.9;4.5;237;M;6.3;-2.1;5.2;M;1002.2;M
1961-11-29;7.5;6.7;3.5;293;M;0.2;-2.3;4.2;M;1017.2;M
1961-11-30;9.9;9.9;3;158;M;0.9;-4.1;4.3;M;1014.75;M
1961-12-01;9.9;9.9;6.7;203;M;5.2;0.3;6.3;M;993.6;M
1961-12-02;9.9;9.9;6.5;203;M;0;1.8;5.5;M;996;M
1961-12-03;9.8;9.8;8;214;M;6.4;3.9;7.2;M;998.35;M
1961-12-04;9.9;9.9;5;192;M;2.5;0;5.8;M;1009.8;M
1961-12-05;5;4.5;4;203;M;0.8;-0.9;5.1;M;1012.9;M
1961-12-06;9.9;9.9;4;180;M;4;3.6;7.9;M;1007.7;M
1961-12-07;9.9;9.9;1;143;M;2.7;2.1;7.2;M;1011.966667;M
1961-12-08;9.9;9.9;1;79;M;2.9;2.4;7.3;M;1012.9;M
1961-12-09;9.9;9.9;6;225;M;1.3;-0.4;5.5;M;1007.65;M
1961-12-10;9.8;9.8;7.3;270;M;0.1;-2.3;4.1;M;1013.633333;M
1961-12-11;9.9;9.9;6;214;M;0.6;-3.9;3.9;M;1013.7;M
1961-12-12;9.9;9.9;2.5;180;M;0.4;-4;3.8;M;1007.85;M
1961-12-13;9.9;9.9;5;360;M;0.8;-8.8;2.9;M;1011.55;M
1961-12-14;9.9;9.9;7.7;150;M;5.1;-12.8;1.8;M;1016.4;M
1961-12-15;9.9;9.9;6.7;68;M;7.3;-10.5;2.3;M;1027.3;M
1961-12-16;9.9;9.9;1.5;34;M;1.5;-11.9;2.1;M;1039.65;M
1961-12-17;4.9;4.5;0;0;M;0;-21.4;0.9;M;1040.45;M
1961-12-18;6.6;6.6;2;143;M;0;-14;2;M;1031.1;M
1961-12-19;9.9;9.9;4.5;282;M;1.7;-0.7;5.5;M;1007.55;M
1961-12-20;9.9;9.9;7;315;M;0.8;-5.4;3.7;M;996.95;M
1961-12-21;9.9;9.9;3.5;315;M;1.8;-10.3;2.4;M;990.1;M
1961-12-22;5;4.5;1.5;293;M;2.1;-16.8;1.4;M;995.9;M
1961-12-23;6;6;0.5;135;M;0.5;-22.2;0.8;M;1003.35;M
1961-12-24;9.8;9.8;5;225;M;0;-16.2;1.5;M;1013.2;M
1961-12-25;6.5;6.5;8.5;225;M;0;-13.5;1.7;M;1013.4;M
1961-12-26;5.3;4.5;6.7;210;M;0.1;-15.5;1.5;M;1014.333333;M
1961-12-27;8.4;8.4;1.5;214;M;0;-20.3;1;M;1016.95;M
1961-12-28;9.9;9.9;0.5;158;M;0;-22.1;0.8;M;1029;M
1961-12-29;0;0;1;68;M;0;-23.6;0.8;M;1034;M
1961-12-30;6;6;3;147;M;0;-15.7;1.5;M;1028.7;M
1961-12-31;9.9;9.9;6;180;M;0.5;-6.4;3.4;M;1020.9;M
1962-01-01;9.9;9.9;5;192;M;0.6;-1.2;5.3;M;1014.6;M
1962-01-02;9.9;9.9;6;192;M;1.4;-1;5.5;M;1003.6;M
1962-01-03;9.9;9.9;4.5;293;M;1.5;-2.2;4.8;M;998.95;M
1962-01-04;9.9;9.9;3.3;293;M;0;-7.1;3.1;M;1011.833333;M
1962-01-05;9.9;9.9;4;285;M;0;-1.5;4.6;M;1007.7;M
1962-01-06;9.9;9.9;7;248;M;0.1;0.1;5.6;M;993.4;M
1962-01-07;9.9;9.9;5.3;323;M;0.8;-3.6;3.9;M;1003.433333;M
1962-01-08;9.7;9.7;2.5;304;M;0;-12.2;1.8;M;1024.125;M
1962-01-09;9.9;9.9;5;220;M;0.2;-5.8;3.5;M;1021.55;M
1962-01-10;9.9;9.9;5.8;214;M;0;-4.2;3.9;M;1020.35;M
1962-01-11;9.9;9.9;4.3;180;M;0;-7.2;3.1;M;1018.5;M
1962-01-12;9.9;9.9;7.8;192;M;0;-1.5;4.5;M;1015.325;M
1962-01-13;9.9;9.9;8;180;M;0;-0.1;5.2;M;1007.5;M
1962-01-14;9.9;9.9;6.7;180;M;1.8;0.8;6.3;M;1005.2;M
1962-01-15;9.9;9.9;4;240;M;6.2;0;5.9;M;1003.833333;M
1962-01-16;9.5;9.5;5;263;M;1.8;-0.9;4.8;M;1013.633333;M
1962-01-17;7.4;7.4;6.3;231;M;0;-4.3;4;M;1018.25;M
1962-01-18;9.9;9.9;5.8;225;M;0.1;0.1;5.4;M;1017.6;M
1962-01-19;9.9;9.9;5.7;240;M;0;-1.1;5.2;M;1012.2;M
1962-01-20;9.9;9.9;6.3;210;M;2.2;0;6.1;M;1006.1;M
1962-01-21;9.9;9.9;6.7;278;M;0.6;-1.2;5;M;1002.866667;M
1962-01-22;5;4.5;5.8;310;M;0;-7.8;2.8;M;1012.95;M
1962-01-23;9.9;9.9;4.8;169;M;2.3;-4.5;4;M;1011.2;M
1962-01-24;4.5;3.5;5.3;209;M;0;-2.4;4.5;M;1013.775;M
1962-01-25;9.9;9.9;3;237;M;0;-1;5.2;M;1011.075;M
1962-01-26;9.9;9.9;2.5;287;M;0.2;-4;4;M;1008.025;M
1962-01-27;9.9;9.9;3.5;304;M;0;-7.7;2.9;M;1006.775;M
1962-01-28;9.9;9.9;0.3;85;M;0.3;-8.6;2.8;M;1009.525;M
1962-01-29;8.9;8.9;3.8;102;M;0.1;-14.6;1.7;M;1025.975;M
1962-01-30;2.5;1.5;1;12;M;0;-21.6;0.9;M;1042.3;M
1962-01-31;6.3;5.5;1.7;255;M;0;-18.7;1.2;M;1043.833333;M
1962-02-01;4.7;4.6;1.8;208;M;0;-12.9;1.7;M;1038.925;M
1962-02-02;6.6;6.1;2.7;165;M;0.3;-11.1;2.2;M;1032.333333;M
1962-02-03;9.1;9.1;4.3;186;M;0;-6.4;2.7;M;1026.65;M
1962-02-04;9.9;9.9;1.8;209;M;0.7;-6.9;3.4;M;1022.625;M
1962-02-05;9.9;9.9;3.3;180;M;1.2;-4.6;4.1;M;1016.625;M
1962-02-06;9.9;9.9;2.5;152;M;2;-8.1;3;M;1017;M
1962-02-07;9.9;9.9;2;158;M;0;-7.9;2.8;M;1021.025;M
1962-02-08;9.9;9.9;4;197;M;0;-3.4;4.2;M;1025.125;M
1962-02-09;7.4;6.1;5.5;214;M;0;-3.7;3.7;M;1027.575;M
1962-02-10;3.5;2.3;5.3;203;M;0;-7.1;2.9;M;1032.575;M
1962-02-11;9.9;9.9;8;203;M;0;-3.6;4;M;1025.225;M
1962-02-12;9.9;9.9;6.3;180;M;0.8;-7.1;3;M;1009.8;M
1962-02-13;7.2;6.1;10.3;210;M;1.1;-0.6;4.8;M;975.7333333;M
1962-02-14;8;7.6;5;208;M;0;-3.1;3.5;M;991.825;M
1962-02-15;9.9;9.9;5;34;M;9.7;-2.9;4.6;M;990.6;M
1962-02-16;9.9;9.9;5.3;287;M;6.7;-8.4;3;M;993.475;M
1962-02-17;9.9;9.9;6.5;158;M;0.4;-8.5;2.7;M;992.175;M
1962-02-18;9.9;9.9;3.3;130;M;2.4;-4.4;4;M;994;M
1962-02-19;9.9;9.9;2.3;248;M;1.4;-5.2;3.8;M;1000.825;M
1962-02-20;7.6;7.6;1.5;214;M;0.4;-6.8;3;M;1011.375;M
1962-02-21;6.5;5.3;3.3;79;M;0.1;-6.3;3.1;M;1017.425;M
1962-02-22;6.6;6.1;7;353;M;1.4;-10.8;2.5;M;1022.833333;M
1962-02-23;9.9;9.9;9;79;M;0.5;-3.9;4.3;M;1023.9;M
1962-02-24;9.9;9.9;5.3;75;M;0.4;-3.4;4;M;1035.733333;M
1962-02-25;7.2;6.1;2.8;40;M;0;-3.9;3.4;M;1039.075;M
1962-02-26;5.2;4.6;0.3;79;M;0;-12.2;2;M;1033.75;M
1962-02-27;1.8;1.6;1.5;236;M;0;-13.7;1.8;M;1028.35;M
1962-02-28;8.7;8.7;1.5;102;M;0;-13.8;1.8;M;1022.15;M
1962-03-01;5.2;4.5;5;237;M;0;-10.1;2.2;M;1011.175;M
1962-03-02;4;3.4;2;158;M;0;-9;2.4;M;1013.066667;M
1962-03-03;9.9;9.9;2;96;M;1.2;-7.3;3;M;1010.2;M
1962-03-04;7.4;6.6;2.5;147;M;0;-7.8;2.7;M;1013.375;M
1962-03-05;9.9;9.9;5;214;M;5.2;-1;5.6;M;1003.625;M
1962-03-06;9.9;9.9;3.3;164;M;3.1;-0.8;5.5;M;1008.8;M
1962-03-07;9.9;9.9;6.5;265;M;0;0.5;5.7;M;1007.15;M
1962-03-08;9.7;9.7;5.3;349;M;2.6;-7.3;3.1;M;1017.45;M
1962-03-09;4.5;3.4;5.8;349;M;0;-9.7;1.9;M;1022.7;M
1962-03-10;0;0;1.5;214;M;0;-10.2;1.7;M;1031.275;M
1962-03-11;3.3;2.4;2.8;135;M;0;-11.1;1.7;M;1027;M
1962-03-12;7.4;6.6;3.8;186;M;0;-7.2;2.5;M;1013.3;M
1962-03-13;9.9;9.9;5;152;M;0.9;-3.8;3.7;M;1002.175;M
1962-03-14;9.9;9.9;12.3;210;M;2.3;-5.6;3.1;M;997.8333333;M
1962-03-15;8.6;8.6;6;240;M;0.2;-9.1;2.2;M;1022.033333;M
1962-03-16;9.9;9.9;3.5;118;M;0.7;-8.2;2.3;M;1027.5;M
1962-03-17;9.9;9.9;5.7;60;M;2;-6.5;3.4;M;1011.6;M
1962-03-18;9.2;8.7;4;124;M;1.4;-4.4;3.8;M;1003.075;M
1962-03-19;3.3;2.4;3.3;285;M;0.3;-7.9;2.4;M;1014.466667;M
1962-03-20;3.2;2.4;0.3;79;M;0;-12.4;1.9;M;1025.625;M
1962-03-21;4.2;3.4;0.3;85;M;0;-12.6;1.8;M;1025.95;M
1962-03-22;4;3.4;0;0;M;0;-11.8;1.5;M;1022.625;M
1962-03-23;9.9;9.9;2.3;45;M;0.2;-7.9;2.5;M;1018.3;M
1962-03-24;9.9;9.9;4;192;M;0.1;-2.8;4.3;M;1009.35;M
1962-03-25;7.3;6.6;2;315;M;2;-4.7;3.7;M;1011.566667;M
1962-03-26;1.7;0.7;2;278;M;0;-6.7;2.7;M;1017.033333;M
1962-03-27;2.5;0.7;0.5;73;M;0;-9.1;2.3;M;1019.6;M
1962-03-28;7.4;6.6;3.5;51;M;2.6;-5.5;3.2;M;1013.95;M
1962-03-29;9.9;9.9;4;113;M;0.5;-0.5;6;M;1003.85;M
1962-03-30;5.4;4.5;4.8;231;M;0;-1.3;3.8;M;1009.475;M
1962-03-31;7.4;6.6;3.5;163;M;0;-1.3;4.9;M;1009.7;M
1962-04-01;9.9;9.9;3.3;163;M;2.2;2.4;7.3;M;1003.05;M
1962-04-02;9.9;9.9;6.5;186;M;3.2;2.6;6.9;M;999.55;M
1962-04-03;5.9;5.4;4;214;M;3;1.1;5.3;M;1014.075;M
1962-04-04;4.7;4;4.5;180;M;0;2.3;5.6;M;1019.95;M
1962-04-05;2;1.4;4.3;169;M;0;4.3;5.7;M;1017.1;M
1962-04-06;3.2;2.5;4.3;135;M;0;5.1;6.4;M;1016;M
1962-04-07;6.5;5.4;7;124;M;0.8;5.7;7.5;M;1009.425;M
1962-04-08;8.9;8.6;4.8;175;M;2.2;6.6;7.9;M;1006.775;M
1962-04-09;1.5;1.4;5;197;M;0;5.1;5.9;M;1020.025;M
1962-04-10;7.4;6.6;0;0;M;3.3;4.7;7.9;M;1021.9;M
1962-04-11;9.4;8.6;1.3;315;M;7.1;7.5;9.7;M;1022.85;M
1962-04-12;9.4;8.6;1.5;90;M;0;8.9;8.7;M;1023.875;M
1962-04-13;9.9;9.9;2.5;152;M;1.4;8.4;9.7;M;1020.65;M
1962-04-14;6.5;5.4;2.8;96;M;0;12;8.6;M;1021;M
1962-04-15;9.9;9.9;2.5;169;M;0;9.8;10;M;1026.575;M
1962-04-16;5.7;5.4;4;203;M;0;5.4;5.8;M;1032.95;M
1962-04-17;0;0;1;231;M;0;6.9;6.7;M;1033.175;M
1962-04-18;0.8;0.4;2.3;169;M;0;9.4;8;M;1031.05;M
1962-04-19;9.9;9.9;4.8;237;M;0;12.1;8.3;M;1022.825;M
1962-04-20;9.9;9.9;2.8;101;M;3.3;7.5;9.4;M;1021.575;M
1962-04-21;3.5;3;0.8;163;M;0;6.4;6.8;M;1024.875;M
1962-04-22;3.5;3;3.3;85;M;0;6.9;5.8;M;1031.425;M
1962-04-23;4;3;3.3;163;M;0;8.3;4.6;M;1031.175;M
1962-04-24;5;4;7;265;M;2.8;10;7.4;M;1022.55;M
1962-04-25;4.5;3;4.5;355;M;0;4.6;5.8;M;1027.35;M
1962-04-26;7.6;7.6;1.7;173;M;0;5.5;5.4;M;1023.5;M
1962-04-27;7.4;6.6;5;186;M;0;8.3;6.3;M;1010.875;M
1962-04-28;9.7;9.7;8.3;191;M;0;9.7;6.6;M;1000.425;M
1962-04-29;9.9;9.9;4.8;175;M;4;7.9;8.6;M;1001.4;M
1962-04-30;9.1;8.6;4.3;203;M;2.4;7.9;7.8;M;1008.375;M
1962-05-01;9.1;8.6;2.8;90;M;1.1;9.8;10.3;M;1008.35;M
1962-05-02;6;5.5;5;242;M;5.5;8.4;7.7;M;1007.075;M
1962-05-03;4;3.5;3;158;M;0;7.1;6.3;M;1014.05;M
1962-05-04;9.9;9.7;8.5;130;M;9.6;9;9.5;M;1001.275;M
1962-05-05;4.5;3.5;5.3;186;M;1.9;7.1;8.5;M;1012.975;M
1962-05-06;5;4.4;0.5;51;M;0;8.4;7.7;M;1022.725;M
1962-05-07;9.9;9.7;5;355;M;5.7;7.7;9.6;M;1015.15;M
1962-05-08;9.9;9.7;1.5;259;M;0.4;7.8;10.2;M;1011.975;M
1962-05-09;3.3;2.5;1.5;225;M;0;12;9.4;M;1012.25;M
1962-05-10;4;3.5;2.5;180;M;0;12.7;10.4;M;1009.15;M
1962-05-11;4.8;4.4;6.5;343;M;0;11.3;9.5;M;1007.45;M
1962-05-12;4.8;4.4;0.5;113;M;0;12;9.9;M;1011.325;M
1962-05-13;9.9;9.7;4.3;73;M;8;9.5;10.1;M;1013.75;M
1962-05-14;9.9;9.7;4;282;M;0.8;8.1;9.6;M;1016.3;M
1962-05-15;9.9;9.7;8.5;107;M;7.1;8.1;9.6;M;1008.625;M
1962-05-16;9.9;9.7;1;203;M;0.5;11;12;M;994.85;M
1962-05-17;9.9;9.7;3.5;304;M;4;6.2;8.6;M;995.35;M
1962-05-18;9.9;9.7;4.3;220;M;0.5;8.5;9.7;M;1005.2;M
1962-05-19;8.7;8.6;3.8;242;M;0.2;9.3;8.9;M;1009.575;M
1962-05-20;4.8;4.4;3;327;M;0;11.2;9.4;M;1018.325;M
1962-05-21;3.2;2.5;2.5;186;M;0;13.9;9.7;M;1018.35;M
1962-05-22;4;3.5;3.8;152;M;0;17.4;11.7;M;1016.725;M
1962-05-23;9.4;8.6;2;113;M;4.4;16.6;12.9;M;1019.85;M
1962-05-24;6.2;5.5;1.3;130;M;4;16.3;14;M;1019.425;M
1962-05-25;6.2;5.5;1.3;124;M;4.1;18.1;15.2;M;1017.825;M
1962-05-26;2;1.5;2.8;186;M;0;19.3;12.5;M;1016.15;M
1962-05-27;2;1.5;1.3;124;M;0;20.4;14;M;1018.5;M
1962-05-28;3.5;3.5;0.8;175;M;0;20.7;14.8;M;1018.175;M
1962-05-29;4.5;3.5;4.3;197;M;0;21;15.3;M;1014.65;M
1962-05-30;7.9;7.6;1.3;197;M;4.4;16.2;15.5;M;1013.85;M
1962-05-31;9.4;8.6;2.5;276;M;4.3;13.7;13.2;M;1010.275;M
1962-06-01;3.5;2.3;5.3;248;M;0;11.3;10.1;M;1013.525;M
1962-06-02;9.9;9.6;1.7;150;M;8.7;8.7;9.1;M;1019.833333;M
1962-06-03;8.2;7.5;2.5;45;M;4.4;8.8;10;M;1020.725;M
1962-06-04;9.8;9.6;3.3;62;M;0;11.7;9.7;M;1020.625;M
1962-06-05;9.9;9.6;5;45;M;11.8;9.2;11.1;M;1016.825;M
1962-06-06;9.9;9.6;6.5;40;M;16.1;5.1;6.9;M;1019.325;M
1962-06-07;3;2.3;5.5;34;M;0;9.2;6.5;M;1022.175;M
1962-06-08;7;6.4;2.3;175;M;0;9;9.2;M;1016.9;M
1962-06-09;8.9;8.5;5.3;276;M;7.9;11.9;12.3;M;1003.325;M
1962-06-10;7.9;7.5;3;237;M;13.8;9.8;9.8;M;1003.525;M
1962-06-11;7;6.4;1.8;141;M;0;11.8;10.2;M;1007.25;M
1962-06-12;9.7;9.6;4;237;M;0;14.1;11.4;M;1007.85;M
1962-06-13;7.7;7.5;2.8;259;M;2;14.1;12.8;M;1007.375;M
1962-06-14;4;3.3;2.3;231;M;0;12.1;8.3;M;1011.875;M
1962-06-15;7.6;7.5;3.8;265;M;9.4;10.9;11.1;M;1014.275;M
1962-06-16;9.8;9.6;2.8;242;M;6;13.3;13;M;1017.675;M
1962-06-17;4.7;3.9;0.5;90;M;2.4;17;15;M;1015.15;M
1962-06-18;6.9;6.4;4;298;M;4.2;16.5;14.2;M;1013.5;M
1962-06-19;5;3.9;3.8;225;M;0;15.7;10.4;M;1016.35;M
1962-06-20;1.8;1.5;1.3;163;M;0;15.9;10.1;M;1018.275;M
1962-06-21;5.9;5.4;3.3;158;M;0;17.3;13.7;M;1016.85;M
1962-06-22;6;5.4;3.3;208;M;0;15.6;13.1;M;1015.8;M
1962-06-23;5.7;5.4;5;265;M;0;16.8;13.9;M;1016.9;M
1962-06-24;8.2;7.5;4.8;248;M;2.1;15.8;15.3;M;1010.5;M
1962-06-25;4.9;3.9;4.3;270;M;0;15.6;12.3;M;1008.925;M
1962-06-26;6.5;5.4;5.3;270;M;0;14;11.6;M;1007.125;M
1962-06-27;6.7;6.4;3.5;248;M;0;13.6;10.8;M;1011.975;M
1962-06-28;9.9;9.6;2;113;M;0;13;12.7;M;1009.025;M
1962-06-29;9.9;9.6;3.8;113;M;0.1;11.8;12.3;M;998.4;M
1962-06-30;9.9;9.6;9.5;220;M;17;10.2;10.8;M;994.9;M
1962-07-01;9.9;9.6;7.8;220;M;3.1;11.2;13.1;M;1001.175;M
1962-07-02;7.7;7;3.8;225;M;0;13.3;13.3;M;1006.025;M
1962-07-03;4.3;3.3;0.5;34;M;0;16.2;12.8;M;1007.85;M
1962-07-04;8.4;7;2;118;M;0;16;13.1;M;1007.7;M
1962-07-05;8.2;7;3;130;M;4;17.5;16.3;M;1011.3;M
1962-07-06;7;6.1;3.5;197;M;1.4;19;16.4;M;1012.95;M
1962-07-07;5.2;4;0.8;118;M;9.2;13;13.8;M;1017;M
1962-07-08;9.9;9.6;1.5;17;M;1.4;11.9;13.1;M;1013.1;M
1962-07-09;9.2;8.5;2.8;74;M;8.2;17.2;17.6;M;1004.55;M
1962-07-10;5.5;5;3.8;130;M;2;14.4;14.5;M;1003.975;M
1962-07-11;8.9;8.5;4;169;M;0;14.7;13.8;M;1006.85;M
1962-07-12;6.4;5;4;175;M;2;15;14.3;M;1006.5;M
1962-07-13;3.8;3.3;3.3;214;M;0.2;16.7;15.2;M;1006.05;M
1962-07-14;7.4;6.1;3.5;96;M;1;16.2;15.7;M;1005.675;M
1962-07-15;3.3;2.4;4;203;M;0;17;14.9;M;1005.1;M
1962-07-16;3;2.4;3.3;169;M;0;16.6;14.2;M;1009.4;M
1962-07-17;7.4;6.1;1;186;M;0;15.9;15.9;M;1012.6;M
1962-07-18;6.7;6.1;1.3;180;M;0;17.7;16.8;M;1014.625;M
1962-07-19;9.9;9.6;2;28;M;34.7;15.4;17.5;M;1013.4;M
1962-07-20;9.9;9.6;3.8;186;M;22.5;15.2;17.3;M;1006.825;M
1962-07-21;9.5;8.5;1.8;197;M;9.9;16;16.4;M;1011.65;M
1962-07-22;1.3;1.3;3.3;270;M;0;18.2;14;M;1017;M
1962-07-23;4.9;4;2.3;107;M;0;18.3;16.4;M;1016.475;M
1962-07-24;6.8;6.1;2.3;225;M;0;19.6;18.7;M;1011.6;M
1962-07-25;8.4;7;4.3;298;M;7.7;16.4;15;M;1012.65;M
1962-07-26;6.2;5;5.3;293;M;0.4;15.2;13.4;M;1015.55;M
1962-07-27;5.2;4;3;220;M;0;14.1;12.1;M;1016.425;M
1962-07-28;9.9;9.6;3.3;165;M;10.5;16.7;17.8;M;1004.433333;M
1962-07-29;9.9;9.6;6.3;231;M;5.7;12.3;13.2;M;999.5;M
1962-07-30;7.9;7;4.5;310;M;6.7;9.7;10.5;M;1012.9;M
1962-07-31;3;2.4;3.3;293;M;0;13.5;11.1;M;1019.425;M
1962-08-01;3.2;2.3;1.8;254;M;1;12.8;12.7;M;1015.225;M
1962-08-02;7.4;6.5;2.5;225;M;1.4;12.7;13.3;M;1009.675;M
1962-08-03;6.4;4.9;1.3;124;M;0;13.9;13.3;M;1010.1;M
1962-08-04;5.9;4.9;3.5;298;M;1.7;13.8;12.3;M;1012.425;M
1962-08-05;4;3.4;2.8;298;M;0;14.7;11.9;M;1014.85;M
1962-08-06;5;4;3.3;124;M;6.3;13.8;12.8;M;1013.025;M
1962-08-07;6.9;6.5;2;220;M;0.8;16.9;14.8;M;1012.65;M
1962-08-08;2.3;1.5;3.7;113;M;5.1;16;14.1;M;1016.666667;M
1962-08-09;8.4;7.6;2;231;M;1;19.4;18.9;M;1019.175;M
1962-08-10;6;4.9;2;220;M;1.2;17.2;15.3;M;1019.875;M
1962-08-11;5.2;4;1;107;M;0;14;12.2;M;1016.8;M
1962-08-12;7.9;7.6;4.5;259;M;8.3;13.5;12.7;M;1013.125;M
1962-08-13;6.7;6.5;4;231;M;0;17.3;16.8;M;1015.6;M
1962-08-14;0.5;0.5;3.8;265;M;0;17.3;14.5;M;1012.025;M
1962-08-15;1;1;3.8;287;M;0;13.2;10.1;M;1013.025;M
1962-08-16;7;6.5;2.5;186;M;3.5;10.9;10.4;M;1015.525;M
1962-08-17;8.2;7.6;0.8;158;M;0.2;15.1;15.5;M;1012.35;M
1962-08-18;9.9;9.9;0.3;23;M;0;14.8;15;M;1015.725;M
1962-08-19;5.9;4.9;3.5;113;M;0;16;15.2;M;1012.75;M
1962-08-20;9.9;9.9;6;85;M;16.7;11.6;12.8;M;1004.575;M
1962-08-21;9.9;9.9;5.5;186;M;15.2;9.6;10.8;M;1004.525;M
1962-08-22;3.8;3.4;2;248;M;0;12.8;11.1;M;1011.575;M
1962-08-23;5.7;4.9;1.8;203;M;0;13.1;11.6;M;1017.4;M
1962-08-24;8.2;7.6;5;186;M;3.5;14.3;14.1;M;1014.65;M
1962-08-25;7.7;7.6;3.8;203;M;11.4;13.6;15.2;M;1007.775;M
1962-08-26;8.9;8.6;4.3;220;M;4.6;12.3;13.2;M;1008.95;M
1962-08-27;9.1;8.6;6.3;242;M;0;12.7;12.3;M;1014.7;M
1962-08-28;9.8;9.8;5.3;197;M;9.5;11.4;12.2;M;1010.7;M
1962-08-29;6.7;6.5;7.8;242;M;0.7;11.7;10.9;M;1006.45;M
1962-08-30;7.4;6.5;5.5;248;M;0;11.3;10.9;M;1005.35;M
1962-08-31;7.7;7.6;5.3;270;M;0;11.5;10.9;M;1006.4;M
1962-09-01;9.9;9.9;0.8;130;M;5;9.8;11.4;M;1006.825;M
1962-09-02;9.8;9.8;1.3;242;M;6.9;9.4;10.8;M;1010.575;M
1962-09-03;5.4;4;2.5;293;M;0.8;8.5;9.3;M;1013.825;M
1962-09-04;4.5;3;2.8;310;M;0;9;8.9;M;1017.025;M
1962-09-05;5.2;4;2.3;209;M;0;11.2;11.7;M;1014.45;M
1962-09-06;7;6.6;3;197;M;1.2;13.8;15.2;M;1005.65;M
1962-09-07;4.5;3;4.3;197;M;0;13.6;13.6;M;1003.025;M
1962-09-08;6.2;5.6;7.5;225;M;0.5;14.3;12.4;M;998.825;M
1962-09-09;1;0.4;4.8;225;M;0;10.3;9.2;M;1010.575;M
1962-09-10;2.8;2.4;3.3;270;M;0;10.3;10.3;M;1016.525;M
1962-09-11;3.5;3;3.3;214;M;0;10.5;10.3;M;1017.15;M
1962-09-12;9.2;8.7;3.8;197;M;0.5;11.5;13.1;M;1008.875;M
1962-09-13;7.9;7.7;7;220;M;1.2;11.4;12.1;M;999.35;M
1962-09-14;8.9;8.7;8;259;M;0;9;8.4;M;1001.9;M
1962-09-15;8.1;7.7;5.3;287;M;0;7.5;8.4;M;1011.7;M
1962-09-16;1.3;0.4;3;259;M;0;6.4;7.5;M;1019.35;M
1962-09-17;7.4;6.6;2.3;169;M;0;7.9;8.9;M;1021.15;M
1962-09-18;7.9;7.7;3.5;192;M;0;12.1;9.8;M;1016.525;M
1962-09-19;5;4;4.8;180;M;0;12.7;8.9;M;1014.575;M
1962-09-20;8.5;7.7;1.5;135;M;0;12.4;10.6;M;1013.9;M
1962-09-21;7.4;6.6;3;225;M;0;9.2;9.4;M;1014.025;M
1962-09-22;3;2.4;0.5;56;M;0.2;7.6;9;M;1015.4;M
1962-09-23;5.9;5.6;0.3;51;M;0;7.1;9;M;1016.65;M
1962-09-24;8.5;7.7;1.8;163;M;2.1;8;9.9;M;1020.175;M
1962-09-25;0.5;0.4;0.5;85;M;0;6.8;8.1;M;1033.65;M
1962-09-26;9.9;9.9;2;38;M;1.5;7.2;9;M;1034;M
1962-09-27;7.7;7.7;4.8;74;M;3.9;10.4;10.8;M;1027.875;M
1962-09-28;9.9;9.9;4;90;M;2;9.8;11;M;1024.033333;M
1962-09-29;7.2;6.6;5.5;130;M;0;11.6;9.2;M;1023.575;M
1962-09-30;9.9;9.9;2.8;141;M;0.3;11.2;12.4;M;1023.55;M
1962-10-01;9.9;9.9;0.8;79;M;8.6;12;14.1;M;1025.025;M
1962-10-02;7;6.7;0.3;17;M;0;12.8;13.6;M;1027.575;M
1962-10-03;7.2;6.7;1.3;96;M;0;10.2;12.1;M;1030.25;M
1962-10-04;6.5;5.6;0.3;6;M;0;8.8;11.1;M;1029.875;M
1962-10-05;7.4;6.7;0.5;152;M;0;6.8;9.9;M;1027.35;M
1962-10-06;5;4.5;0;0;M;0;8.5;11;M;1026.675;M
1962-10-07;7.4;6.7;0.8;124;M;0;7.4;9.6;M;1029.125;M
1962-10-08;8.7;8.7;4.5;315;M;0;8.9;9.7;M;1026.1;M
1962-10-09;8.4;7.7;2.8;327;M;0;8.6;9.6;M;1025.675;M
1962-10-10;9.9;9.9;5;304;M;0;8;9;M;1021.825;M
1962-10-11;6.5;5.6;4;276;M;0;7.5;7.6;M;1016.075;M
1962-10-12;8.2;7.7;6.5;282;M;2.2;5.8;7.3;M;1006.65;M
1962-10-13;5.4;4.5;5;282;M;0;2;5.3;M;1018.375;M
1962-10-14;9.4;9.4;7;225;M;0;4.8;5.3;M;1012.75;M
1962-10-15;7.2;6.7;6.5;282;M;1.1;2.4;5.5;M;1007.125;M
1962-10-16;5.2;4.5;5;293;M;0.3;-2;3.7;M;1016.25;M
1962-10-17;6.2;5.6;2.3;242;M;0;-2.6;3.6;M;1019.5;M
1962-10-18;9.9;9.9;5.7;210;M;6.6;1.8;6.5;M;1008.3;M
1962-10-19;9.9;9.9;8;253;M;11.7;7.3;9.1;M;987.45;M
1962-10-20;9.9;9.9;3.8;304;M;0.7;3;6.9;M;1001;M
1962-10-21;8.7;8.7;4;304;M;0.5;1.5;5.8;M;1012.15;M
1962-10-22;8.7;8.7;4.8;298;M;0.1;6.6;8.4;M;1011.65;M
1962-10-23;9.9;9.9;5.8;293;M;0.2;8.1;9.2;M;1010.65;M
1962-10-24;7.4;6.7;3.5;248;M;0.3;3.9;7.7;M;1015.175;M
1962-10-25;5.6;5.6;2.7;255;M;0.1;4.8;6.7;M;1018.2;M
